ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
4047.55,-1206.5,-69.81,9351.55,-1976.68,2837.68,3435.829588392737,3381.27435554999,2864.236952931618,17640.23541139616,19582.198755159647,20441.254844215804,5317.202953621387,3593.514928311833,2865.4578778966547,19934.579625615384,19680.241567623096,20601.766712105058,7514.0,3365.8,73.0,98304.0,41340.51,67.0,26906.925399183696,288769.60028457385,5344976441.456174,593398591967.2596,2.5990172633942583,2.2288834401528366,32.086888291861335,42.6680529719854,-0.0556146189996506,-0.05545436390327833
3380.26,-673.26,371.34,14564.02,1292.55,8428.77,2622.51062642728,3347.993183583861,1912.6807328051382,15748.64803750455,19333.038637950194,19463.99932008761,4278.404202503545,3416.6142129306904,1949.6741625204966,21453.66926611856,19378.44128535626,21160.54811931865,12945.0,3931.62,276.0,98304.0,39990.0,997.0,1620.7548278228337,27693.282029648337,231480399.30769894,26811817820.560017,3.349687705058808,1.9669971366578984,113.00369938192738,46.20205314345648,-0.055817027629040346,-0.055658593795396234
4067.45,-1356.13,-241.07,8332.75,-3082.54,4863.48,4062.0617440500587,3306.9039316452777,3696.0297952060682,19716.470428093235,20972.19226897092,19486.52416510692,5757.439654047622,3578.1345796378314,3704.4686542067,21369.48987528715,21204.0934651779,20074.812611827787,11408.0,3585.23,28.0,98304.0,43777.99,107.0,2869.5905216703495,32995.263224570466,88064135.50691068,10215157353.869871,3.320440803548347,2.0571441493727245,78.36788193484215,56.56840400639873,-0.05600982374198042,-0.05582984688933858
4260.02,-689.09,-268.01,11150.97,-2724.05,4904.32,3866.8283081610953,3387.051297252375,3268.8632708479868,20233.007667410475,23115.265162992942,21869.548336144853,5754.803984498516,3457.369683733575,3279.7484248033415,22970.731286791895,23248.72100331543,22412.187983773474,16430.0,4454.74,84.0,98304.0,42236.0,596.0,1692.0173498197012,25066.099475206065,55205789.69477865,5122576955.977909,4.60447200776797,1.8144161074270424,129.18652282209757,39.56549653684655,-0.05615531972168129,-0.05601527243910993
4260.35,-1489.66,-117.58,11702.85,-3219.43,3612.11,4031.3836427801048,3959.790651694102,3231.48541965394,20001.354691002183,19497.978017077847,20995.168296795793,5861.330122932849,4230.794218583551,3233.4237581857406,23096.071324578126,19799.331097539634,21273.2174804377,8706.0,3750.27,25.0,98304.0,39964.53,215.0,858.4685601747183,15464.373261176093,33524450.77899458,3742569761.4424953,2.6327229567076316,2.189765083320457,77.56879455087756,51.195232058451786,-0.05580779590958145,-0.05610188807386085
3485.47,-572.99,210.27,14698.38,-1064.78,10608.55,2539.7206467032943,3282.3828532788484,2417.15473728328,14280.400812237589,19271.889960912402,18429.41299516822,4319.093718594215,3333.2085338304296,2426.284251690226,20513.734890068165,19311.578228617152,21345.66760843989,14308.0,3750.71,100.0,91485.0,38967.51,45.0,1487.6784847372521,18544.7450176704,16762897.482266935,4336189682.627036,3.90192603499995,1.9032566385919598,124.1314396410592,24.271103827054,-0.056939812637500926,-0.056463412227424306
3769.84,-1409.76,631.3,12882.05,-2008.89,8937.58,3802.3808455945073,3502.966647318242,1715.2237075961837,17207.62776833213,17853.409860437838,19400.574537416054,5357.296424503688,3778.029274635124,1826.214823069838,21419.7746204296,17962.53147331968,21368.800518512966,12367.0,3561.4,136.0,98304.0,41401.24,1095.0,1087.3000074756394,16655.988939061666,4440603.118802805,1980645025.3203528,3.965698101026772,1.8934538978033184,109.5627379691292,33.5092595808035,-0.055659688683835015,-0.056863891580538256
4023.42,-441.11,14.41,12275.39,-2913.9,2315.05,3608.532866226384,3210.0093901699106,2934.6792311969975,17911.780607298067,21847.28250849291,20934.465460132356,5390.722059242157,3238.342123679955,2934.714815787047,21563.380581207577,22072.204709996688,21033.28486304505,19183.0,4446.06,203.0,98304.0,44068.74,2207.0,2608.9205683062896,26646.059784132703,20645503.661641303,2327384342.469632,5.429069801929677,2.117126504061184,152.30097453581183,49.106122694826595,-0.05649427999169208,-0.056489819426749764
4251.88,-1237.26,236.6,8981.68,-4198.03,4717.15,3976.2766346239046,3158.2123625437225,2934.367058225673,18100.872034942848,19693.28952686907,22025.85960341333,5818.364756527387,3393.6721880582395,2942.8004383579937,20152.549611897746,20187.82327270575,22500.2958022778,13037.0,3736.42,229.0,98304.0,42640.78,232.0,2517.78314025094,18004.20210320771,17080146.626998797,1108761796.505599,4.039882488634247,1.881982892329873,105.6902606484442,26.071811391835627,-0.0564606890646848,-0.05598816861570488
4321.32,-503.58,303.06,10830.53,-3292.85,5156.03,3813.4323400548224,3570.057473463978,2758.414828332388,18461.802987749892,20338.525496979244,21598.725762055747,5747.651574338862,3602.6784008567847,2774.7395517417485,21265.320921867133,20635.98877858776,22146.478788963268,16063.0,4963.22,357.0,98304.0,44043.51,1711.0,1362.696345252917,27696.166098689402,6959835.822403268,1768683819.72231,3.8726866485671065,1.9210502575079624,101.6040274791456,43.385484661218506,-0.05723951448733675,-0.056135454581619976
