ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3067.144230769231,-1648.0961538461538,560.9615384615385,10120.432692307691,14162.961538461539,-1612.3365384615386,2408.52375490921,2466.109630790922,2198.971947630316,20796.71232793405,11544.123953810114,25374.854850947606,3896.510656738529,2978.4553140331495,2267.377755164627,23082.898992419276,18199.111576477488,25406.53191962044,16456.0,5001.432692307692,3.0,68718.0,25484.134615384617,80.0,34165.77079122714,170251.9769367066,10083493696.8794,222850859582.2918,4.128465079514598,2.227668408218275,131.71861796859608,42.67603071307627,-0.0557775154816855,-0.05555922780750908
-3109.9615384615386,-2071.3846153846152,662.3173076923077,10482.826923076924,11348.75,-2798.8173076923076,2599.089766985681,3441.589957735679,1954.8724398195538,22265.306668671947,14348.19424461245,27709.739826140376,4052.9138307186804,4028.7918927867963,2063.0203609308815,24589.534665725645,18313.504331083535,27840.249178434227,21754.0,5132.490384615385,97.0,72736.0,23887.028846153848,203.0,1780.7926899873426,24228.57817094675,293593319.1731348,8519178632.147181,4.520404648304116,2.3090022222423046,168.49229676714566,73.23665512876853,-0.055752472726463616,-0.05554570772825772
-3017.730769230769,-2021.826923076923,812.5288461538462,11847.125,12613.538461538461,-2145.1153846153848,2575.474445442143,2747.8774759553694,2740.345231564388,19620.236129075183,10830.95332302405,25766.517292955145,3965.0467064859886,3419.367358827563,2858.7632765155367,22830.088316273464,16675.831407020898,25830.358613386572,19454.0,5204.932692307692,209.0,87588.0,27790.259615384617,163.0,5409.722985961526,17497.942858592272,172596071.50083533,4408604813.291992,5.7940148736042705,3.3361915276559246,177.5673603048758,102.1710104592948,-0.056190354436067624,-0.05613411329226101
-2512.6346153846152,-1682.951923076923,1015.5769230769231,13348.740384615385,9852.60576923077,-6965.7307692307695,1989.5664158616503,2798.2484910518187,1677.5259380072748,18925.75388371945,12666.026888837161,27208.61479190506,3198.931585461236,3276.134819534939,1962.986828397363,23129.5065723168,16068.430850883213,28016.195208856774,13447.0,4065.8173076923076,36.0,77167.0,22169.76923076923,82.0,5091.139877338463,9879.848674368764,98917214.05822864,2042958588.0244355,3.6334621526157513,3.6584423895718876,101.59117590559515,123.6276466003717,-0.055920775013552665,-0.05587585069845357
-2353.548076923077,-1290.8365384615386,356.3942307692308,17351.528846153848,10823.259615384615,-7828.807692307692,2281.5320995586567,2335.0184355032975,2223.350508452352,17852.11795092032,14484.94610523618,24697.518125982304,3283.1540988108463,2668.741256516032,2253.3085226122325,24735.182620689222,18046.295341906265,25826.818728124155,17387.0,4456.375,162.0,78136.0,25291.115384615383,150.0,3313.322594490787,21801.791786055175,98198731.71599352,1659733167.2525525,7.793699113382057,2.2806016960420266,226.40171949708184,76.49215481853227,-0.0565506656765133,-0.056465792696735566
-2650.6634615384614,-1995.298076923077,918.6923076923077,15147.442307692309,12767.836538461539,-8979.01923076923,1998.0238722694883,3083.6927999050677,1548.2463318126493,20936.10429501495,11164.359084753552,26288.842939428352,3307.819772029723,3667.826385508285,1802.870942307126,25698.76934385111,17116.62462541338,27691.944600023475,17346.0,4525.461538461538,258.0,75336.0,24365.41346153846,9.0,2695.3776208462637,10533.716689136996,43611054.217645876,1039935515.4942743,4.75587197063637,2.826302021672921,135.61196725774982,89.19777118732502,-0.056168598953097115,-0.05651588460041728
-2989.019230769231,-1628.5961538461538,721.8846153846154,11880.471153846154,13564.942307692309,-2508.423076923077,2531.0667452833572,2508.6249370890546,2140.6041780098917,22048.740253494754,11387.195693650854,26258.67883210984,3910.799060097762,2989.038792629857,2259.0460290880446,24923.15017535828,17664.2662685913,26377.325132291473,18927.0,4935.9807692307695,91.0,65073.0,26433.278846153848,189.0,2381.027586684974,11834.208131992073,21434574.542624746,855110251.6562645,5.656829192493978,1.7524112968481385,180.7217132841527,38.19470828260949,-0.05617680761539287,-0.05606376526768688
-3050.894230769231,-2711.2403846153848,740.2980769230769,9354.5,12314.153846153846,-2406.278846153846,2459.3011173769733,3579.321232378986,2010.7520156018754,20587.928244752013,11586.222763324118,27345.51034546767,3907.4538938664787,4487.351961346469,2142.185887125578,22540.557238777736,16982.017464750086,27449.895865187093,20118.0,5863.067307692308,76.0,79802.0,22664.56730769231,37.0,1072.712418164451,11183.556582417712,10110696.287161382,637944977.340118,3.6525707750471406,3.7261602878322906,134.53437792452894,127.95710148772939,-0.05690107303002518,-0.056341690224184005
-2887.326923076923,-1918.875,914.125,11223.10576923077,12957.98076923077,-1208.7692307692307,2770.9463359302813,3197.9411741705835,2298.578914262059,21117.60920421672,12780.920368356676,25203.03606755378,3991.2466386793526,3726.6560270879268,2474.311977018134,23791.817706489895,18106.167578607445,25224.625703177135,19841.0,5209.057692307692,13.0,98301.0,25493.951923076922,9.0,2098.7493913375997,9952.28384270527,14156874.687865393,381158500.49176836,5.042432771261166,4.091675387737087,166.82476892056152,138.24599468314307,-0.0560323280929368,-0.0565514920303357
-3244.7115384615386,-3236.173076923077,263.50961538461536,11789.14423076923,12275.673076923076,-5062.201923076923,2862.918425713806,4716.559706927997,1977.0610835077168,21627.89568944423,11106.996490518599,27502.546994932385,4318.525387123568,5717.4847162689675,1994.4324163685112,24508.313480209745,16575.737409632096,27911.86873498165,25776.0,6842.490384615385,14.0,68014.0,21146.673076923078,83.0,3048.9213865742454,8002.6820232238015,25466075.463719122,145314190.514552,3.6435739349110445,2.6989540835436494,136.88768448932035,86.78392177741443,-0.05622534597324653,-0.05586694199731033
