ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3025.9906542056074,-2012.766355140187,548.0654205607476,6088.841121495327,10261.532710280373,276.3457943925234,1878.605169953031,2521.256395764883,1054.225141975424,19434.77481313418,8970.903378830939,24370.923542797216,3560.3835388796574,3229.997254129211,1190.1248147847161,20300.65440821722,13741.208768878616,24375.77872822685,16440.0,4506.280373831775,51.0,54989.0,21430.30841121495,14.0,27512.925692161203,152047.29795792114,5995282478.693351,162308578465.4032,3.7493248902199734,2.368402688783735,137.84632486503543,71.39883941127927,-0.05533551367524096,-0.055434095895138855
-2312.4392523364486,-1047.5794392523364,403.6542056074766,11136.214953271028,8523.392523364486,-9292.859813084113,1377.0515731602995,1349.3931836600475,1224.015900449358,20892.01241997783,11952.232858537367,23224.56016720581,2691.3478522261375,1714.1847330627527,1288.9118245980928,23645.805719835113,14588.369599127507,24966.80138095911,11565.0,3053.429906542056,139.0,72695.0,17882.915887850468,47.0,5234.535060526165,28987.50318920737,333760009.66000205,9922672880.762573,4.275643629742743,5.158444362062645,133.35890667714767,137.79438266580547,-0.055927666239600916,-0.056116908908639594
-3038.527777777778,-2087.796296296296,473.4166666666667,7387.981481481482,11796.472222222223,-709.2870370370371,1972.575980464845,2753.4858483700405,1049.7466606916307,18958.659286032474,10640.033639468225,25807.596989476508,3621.3239790318557,3455.6981392519847,1152.4306800073582,20266.451915894388,15892.41879214158,25811.131232653464,17028.0,4655.037037037037,6.0,79542.0,23557.962962962964,602.0,3723.7941670682476,4640.925709959749,150113216.7038625,4207859821.425082,3.751389856369368,3.131500501817197,137.36840279865973,114.36147143829565,-0.05612960571833176,-0.05665076381688235
-3345.9439252336447,-2252.2429906542056,601.8504672897196,3172.3271028037384,13198.747663551401,7563.242990654206,1696.4267179997792,2401.5879457123106,1444.552807622695,21817.123450851945,13126.564729917563,23152.78140151449,3740.181796271256,3276.595460700651,1567.621801376063,22004.58227788701,18663.97712972949,24442.333293525306,15832.0,5126.560747663551,19.0,84454.0,26413.682242990653,2783.0,1.8227810464330954,-5620.177327902324,86379532.6728813,681146024.0139556,3.141187927004192,4.279002856978517,102.42753719793403,120.19465793332327,-0.05655946178579396,-0.05661938302263022
-2921.8518518518517,-1097.287037037037,189.7685185185185,9881.435185185184,6887.907407407408,2190.3796296296296,2223.669114719717,2008.4876062210187,1729.1274383277223,22853.496348926943,15431.22416976348,23405.01169090704,3674.0934533165732,2269.8909033173736,1736.841767137719,24964.01006875624,16843.701750154214,23479.94132568068,12518.0,4102.888888888889,126.0,60805.0,27102.555555555555,36.0,-157.40213348645077,3173.105455440161,10246782.43398353,468778300.1577292,2.437569196912821,1.995158584024373,74.52076452927315,33.935416574514676,-0.056602078888574464,-0.0562489192455201
-2846.345794392523,-1556.8878504672898,539.7383177570093,6665.317757009346,8346.719626168224,-2746.3644859813085,2292.692166543661,2351.9472048947277,1255.0542795867284,18506.70235884318,11502.38192813404,25709.400090546464,3661.8727410933625,2812.2853729114313,1357.19649883449,19690.652526649126,14153.001205120754,25881.997057999222,16552.0,4486.429906542056,29.0,76478.0,23678.1214953271,397.0,1481.8009930536114,12389.814715503246,15850638.925550489,638486527.2156668,4.026751924732001,3.3865876465198705,153.79562594592085,117.94424170119227,-0.05672132329161568,-0.056913755991002686
-2943.0833333333335,-575.3981481481482,834.074074074074,7961.509259259259,11295.314814814816,-1254.3333333333333,2084.36302311451,1681.3122947260833,1463.0599927799267,18616.33572573123,13113.30325396937,24218.79682505496,3614.988657069444,1768.3748686084423,1680.1748751576756,20279.505720517907,17261.596052981204,24263.83349532569,11528.0,2800.962962962963,77.0,75773.0,22008.675925925927,145.0,3000.3557115367653,12595.878628154152,21889321.69575823,401404520.11798286,4.39146759233728,3.5755284123377167,156.8394936469823,128.5567061406635,-0.05643309798325847,-0.05643381935302159
-2457.2616822429904,-1574.5233644859813,696.0934579439253,8492.785046728972,8539.626168224298,-4097.22429906542,1707.7024161471597,2076.7577946848355,1120.228172805099,18858.122807341068,13599.695720249869,23503.581911749046,2993.1749638946903,2602.4447600231524,1311.633945686309,20712.21967463814,16000.068176840728,23868.35231932134,15500.0,3439.3177570093458,168.0,63222.0,18222.028037383177,120.0,3218.596846309259,13777.475854926915,17140754.310685515,275891307.67557997,7.0608851190753334,3.2641565369123913,216.29534824464383,89.96699154225189,-0.05627221913415133,-0.056200440408182534
-3169.074074074074,-724.9629629629629,212.07407407407408,7160.111111111111,10114.824074074075,-368.24074074074076,2409.583661711852,1978.197603257036,1934.1029736563657,21328.69444124012,14958.611778480832,22541.374571161796,3984.1795149575537,2104.0187868827493,1944.8361732394687,22513.5091959209,18048.443769734255,22543.558242261184,16233.0,3932.1111111111113,40.0,87380.0,21205.916666666668,379.0,1216.4100697796325,12015.37699501803,6443449.58626758,310569515.3282667,3.8884740677424317,6.135013546170742,144.77850335214794,177.61324386973746,-0.05700880916739361,-0.05713973678077205
-2599.6728971962616,-1763.6635514018692,364.7196261682243,8977.401869158879,8027.934579439252,-5254.093457943925,2088.7744596639723,2790.1814338390036,1013.4074822131377,21607.41401574239,10213.146608834822,23620.600514397647,3338.1918926493026,3307.101752290062,1071.4757270441826,23406.86774447783,12930.851714617276,24200.886982663746,18669.0,4094.355140186916,33.0,65811.0,16066.925233644859,119.0,3705.2107415368596,14440.81238200247,30792986.874251716,425504420.7334603,5.803818812197794,4.6955907209567584,209.91199189488714,124.67482645231335,-0.05731877007776877,-0.05626289872918895
-2928.5794392523367,-849.2056074766355,268.1869158878505,9051.934579439252,13250.757009345794,-3516.822429906542,2122.364681814337,1557.9743455948553,1812.116073306989,21521.037271532445,13102.273233179978,25213.833003192285,3606.0840411933737,1784.6788737033312,1830.4743678115117,23362.948730683023,18616.40035650407,25419.165670845083,14882.0,3691.1308411214955,46.0,93547.0,22159.28971962617,93.0,5092.113044992019,15106.026948527091,45016749.385918364,286077481.45836806,4.305359922095758,5.27352059172103,161.88366953561604,160.16420787082967,-0.05696210440697973,-0.05687266391637871
